VEHICLE_NAME;DEV_1;DEV_2;DEV_3;SETUP_USAGE_PERCENT
uk:GB11_Caernarvon;healthReserve;turbocharger;rammer;28.58
uk:GB11_Caernarvon;healthReserve;aimingStabilizer;rammer;19.95
uk:GB11_Caernarvon;turbocharger;aimingStabilizer;rammer;7.78
uk:GB120_Concept_No_5;ventilation;additInvisibilityDevice;rammer;29.61
uk:GB120_Concept_No_5;coatedOptics;additInvisibilityDevice;commandersView;7.45
uk:GB120_Concept_No_5;turbocharger;additInvisibilityDevice;rammer;5.47
uk:GB121_GSOR_1010_FB;additInvisibilityDevice;commandersView;coatedOptics;14.15
uk:GB121_GSOR_1010_FB;ventilation;additInvisibilityDevice;rammer;13.6
uk:GB121_GSOR_1010_FB;ventilation;rammer;coatedOptics;7.79
uk:GB122_Staghound_Mk_III;ventilation;rammer;coatedOptics;29.31
uk:GB122_Staghound_Mk_III;ventilation;additInvisibilityDevice;coatedOptics;10.41
uk:GB122_Staghound_Mk_III;aimingStabilizer;rammer;coatedOptics;9
uk:GB123_GSOR_1006_v7;ventilation;additInvisibilityDevice;rammer;11.53
uk:GB123_GSOR_1006_v7;additInvisibilityDevice;commandersView;coatedOptics;8.9
uk:GB123_GSOR_1006_v7;ventilation;aimingStabilizer;rammer;7.59
uk:GB124_AEC_Armoured_Car;ventilation;rammer;coatedOptics;31.8
uk:GB124_AEC_Armoured_Car;ventilation;improvedSights;coatedOptics;11.3
uk:GB124_AEC_Armoured_Car;stereoscope;additInvisibilityDevice;ventilation;7.95
uk:GB125_Saladin;additInvisibilityDevice;commandersView;coatedOptics;16.92
uk:GB125_Saladin;ventilation;rammer;coatedOptics;10.05
uk:GB125_Saladin;additInvisibilityDevice;coatedOptics;rammer;8.76
uk:GB126_FSV_Scheme_A;ventilation;additInvisibilityDevice;coatedOptics;34.99
uk:GB126_FSV_Scheme_A;ventilation;rammer;coatedOptics;20.22
uk:GB126_FSV_Scheme_A;turbocharger;rammer;coatedOptics;9.59
uk:GB128_Nemesis;turbocharger;aimingStabilizer;rammer;23.61
uk:GB128_Nemesis;ventilation;aimingStabilizer;rammer;21.85
uk:GB128_Nemesis;turbocharger;coatedOptics;aimingStabilizer;14.34
uk:GB12_Conqueror;healthReserve;turbocharger;rammer;42.58
uk:GB12_Conqueror;ventilation;turbocharger;rammer;13.57
uk:GB12_Conqueror;healthReserve;modernizedTurbochargerRotationMechanism;rammer;9.74
uk:GB133_Charioteer_MkVII;rammer;rotationMechanism;ventilation;15.04
uk:GB133_Charioteer_MkVII;rotationMechanism;improvedSights;rammer;12.92
uk:GB133_Charioteer_MkVII;rammer;improvedSights;ventilation;12.73
uk:GB136_Churchill_BPXIV;healthReserve;turbocharger;rammer;41.59
uk:GB136_Churchill_BPXIV;healthReserve;rammer;coatedOptics;9.39
uk:GB136_Churchill_BPXIV;ventilation;rammer;coatedOptics;8.91
uk:GB139_FV226_Contradictious;healthReserve;turbocharger;aimingStabilizer;26.92
uk:GB139_FV226_Contradictious;ventilation;turbocharger;aimingStabilizer;18.64
uk:GB139_FV226_Contradictious;healthReserve;modernizedTurbochargerRotationMechanism;aimingStabilizer;7.61
uk:GB13_FV215b;modernizedExtraHealthReserveAntifragmentationLining;turbocharger;rammer;22.17
uk:GB13_FV215b;improvedConfiguration;turbocharger;rammer;16.22
uk:GB13_FV215b;healthReserve;rammer;improvedConfiguration;10.52
uk:GB141_GSOR_the_TANK;turbocharger;aimingStabilizer;rammer;18.86
uk:GB141_GSOR_the_TANK;ventilation;aimingStabilizer;rammer;13.07
uk:GB141_GSOR_the_TANK;modernizedTurbochargerRotationMechanism;aimingStabilizer;rammer;9.45
uk:GB145_Crusher_ASE_4;healthReserve;turbocharger;rammer;46.49
uk:GB145_Crusher_ASE_4;healthReserve;modernizedTurbochargerRotationMechanism;rammer;10.69
uk:GB145_Crusher_ASE_4;aimingStabilizer;turbocharger;rammer;8.81
uk:GB146_Gabler_s_Destroyer;coatedOptics;additInvisibilityDevice;ventilation;28.13
uk:GB146_Gabler_s_Destroyer;ventilation;aimingStabilizer;coatedOptics;20.07
uk:GB146_Gabler_s_Destroyer;coatedOptics;turbocharger;additInvisibilityDevice;16.54
uk:GB20_Crusader;coatedOptics;turbocharger;additInvisibilityDevice;33.65
uk:GB20_Crusader;coatedOptics;additInvisibilityDevice;ventilation;21.73
uk:GB20_Crusader;coatedOptics;modernizedTurbochargerRotationMechanism;ventilation;10.77
uk:GB21_Cromwell;ventilation;rammer;coatedOptics;24.34
uk:GB21_Cromwell;ventilation;rotationMechanism;coatedOptics;18.42
uk:GB21_Cromwell;rotationMechanism;rammer;coatedOptics;10.41
uk:GB22_Comet;ventilation;rammer;coatedOptics;32.93
uk:GB22_Comet;ventilation;aimingStabilizer;rammer;14.53
uk:GB22_Comet;aimingStabilizer;rammer;coatedOptics;9.76
uk:GB23_Centurion;turbocharger;aimingStabilizer;rammer;21.68
uk:GB23_Centurion;ventilation;aimingStabilizer;rammer;14.48
uk:GB23_Centurion;ventilation;healthReserve;rammer;8.18
uk:GB24_Centurion_Mk3;ventilation;aimingStabilizer;rammer;35.39
uk:GB24_Centurion_Mk3;turbocharger;aimingStabilizer;rammer;22.76
uk:GB24_Centurion_Mk3;aimingStabilizer;modernizedTurbochargerRotationMechanism;rammer;5.39
uk:GB28_Bishop;rammer;enhancedAimDrives;ventilation;35.27
uk:GB28_Bishop;rammer;enhancedAimDrives;stereoscope;25.52
uk:GB28_Bishop;ventilation;turbocharger;rammer;14.39
uk:GB29_Crusader_5inch;rammer;rotationMechanism;enhancedAimDrives;49.59
uk:GB29_Crusader_5inch;rammer;turbocharger;enhancedAimDrives;24.73
uk:GB29_Crusader_5inch;rammer;modernizedTurbochargerRotationMechanism;enhancedAimDrives;11.11
uk:GB30_FV3805;rammer;enhancedAimDrives;ventilation;63.65
uk:GB30_FV3805;rammer;rotationMechanism;enhancedAimDrives;16.84
uk:GB30_FV3805;rammer;rotationMechanism;ventilation;14.95
uk:GB31_Conqueror_Gun;rammer;enhancedAimDrives;ventilation;68.11
uk:GB31_Conqueror_Gun;rammer;rotationMechanism;enhancedAimDrives;14.7
uk:GB31_Conqueror_Gun;rammer;rotationMechanism;ventilation;10.85
uk:GB32_Tortoise;rammer;turbocharger;healthReserve;52.95
uk:GB32_Tortoise;rammer;modernizedTurbochargerRotationMechanism;healthReserve;10.41
uk:GB32_Tortoise;rammer;turbocharger;ventilation;9.41
uk:GB35_Sentinel_AC_IV;ventilation;rammer;coatedOptics;36.78
uk:GB35_Sentinel_AC_IV;turbocharger;rammer;coatedOptics;17.88
uk:GB35_Sentinel_AC_IV;ventilation;modernizedTurbochargerRotationMechanism;rammer;11.84
uk:GB41_Challenger;ventilation;rammer;coatedOptics;13.86
uk:GB41_Challenger;rammer;additInvisibilityDevice;coatedOptics;5.53
uk:GB41_Challenger;rammer;rotationMechanism;coatedOptics;4.9
uk:GB42_Valentine_AT;stereoscope;turbocharger;additInvisibilityDevice;56.28
uk:GB45_Achilles_IIC;rammer;turbocharger;coatedOptics;20.39
uk:GB45_Achilles_IIC;rammer;improvedSights;coatedOptics;16.48
uk:GB45_Achilles_IIC;rammer;camouflageNet;stereoscope;8.05
uk:GB48_FV215b_183;improvedSights;enhancedAimDrives;rammer;9.87
uk:GB48_FV215b_183;rammer;enhancedAimDrives;ventilation;8.75
uk:GB48_FV215b_183;rammer;improvedSights;ventilation;7.34
uk:GB50_Sherman_III;rammer;ventilation;coatedOptics;29.63
uk:GB50_Sherman_III;improvedSights;rammer;coatedOptics;28.57
uk:GB50_Sherman_III;turbocharger;rammer;coatedOptics;28.57
uk:GB51_Excelsior;ventilation;healthReserve;rammer;17.76
uk:GB51_Excelsior;healthReserve;turbocharger;rammer;11.19
uk:GB51_Excelsior;rammer;turbocharger;coatedOptics;9.41
uk:GB52_A45;ventilation;turbocharger;rammer;25.98
uk:GB59_Cruiser_Mk_IV;coatedOptics;turbocharger;healthReserve;26.97
uk:GB59_Cruiser_Mk_IV;ventilation;turbocharger;coatedOptics;17.27
uk:GB59_Cruiser_Mk_IV;coatedOptics;enhancedAimDrives;ventilation;12.12
uk:GB60_Covenanter;coatedOptics;additInvisibilityDevice;ventilation;22
uk:GB60_Covenanter;coatedOptics;turbocharger;additInvisibilityDevice;12.8
uk:GB63_TOG_II;healthReserve;turbocharger;rammer;72.9
uk:GB68_Matilda_Black_Prince;turbocharger;modernizedExtraHealthReserveAntifragmentationLining;coatedOptics;24.54
uk:GB68_Matilda_Black_Prince;ventilation;modernizedTurbochargerRotationMechanism;rammer;16.44
uk:GB68_Matilda_Black_Prince;rammer;turbocharger;coatedOptics;13.19
uk:GB70_N_FV4202_105;turbocharger;rammer;ventilation;26.07
uk:GB70_N_FV4202_105;rotationMechanism;additInvisibilityDevice;aimingStabilizer;18.25
uk:GB70_N_FV4202_105;ventilation;aimingStabilizer;rammer;16.57
uk:GB71_AT_15A;rammer;healthReserve;turbocharger;22.65
uk:GB72_AT15;rammer;turbocharger;healthReserve;36.83
uk:GB72_AT15;rammer;turbocharger;rotationMechanism;10.38
uk:GB72_AT15;rammer;healthReserve;ventilation;7.71
uk:GB73_AT2;healthReserve;turbocharger;rammer;37.04
uk:GB73_AT2;turbocharger;coatedOptics;rammer;10.69
uk:GB73_AT2;turbocharger;rammer;ventilation;10.25
uk:GB74_AT8;rammer;turbocharger;healthReserve;24.28
uk:GB74_AT8;coatedOptics;healthReserve;turbocharger;10.31
uk:GB74_AT8;rammer;turbocharger;rotationMechanism;7.25
uk:GB75_AT7;rammer;turbocharger;healthReserve;24.87
uk:GB75_AT7;rammer;turbocharger;coatedOptics;16.01
uk:GB75_AT7;rammer;turbocharger;grousers;6.35
uk:GB77_FV304;rammer;enhancedAimDrives;ventilation;63.52
uk:GB77_FV304;rammer;rotationMechanism;enhancedAimDrives;17.15
uk:GB77_FV304;rammer;rotationMechanism;ventilation;11.74
uk:GB79_FV206;rammer;enhancedAimDrives;ventilation;50.3
uk:GB79_FV206;rotationMechanism;rammer;ventilation;22.65
uk:GB79_FV206;enhancedAimDrives;rotationMechanism;rammer;10.86
uk:GB80_Charioteer;rammer;rotationMechanism;ventilation;14.2
uk:GB80_Charioteer;ventilation;improvedSights;rammer;12.11
uk:GB80_Charioteer;improvedSights;rammer;coatedOptics;6.55
uk:GB81_FV4004;improvedSights;rammer;ventilation;17.84
uk:GB81_FV4004;rammer;rotationMechanism;ventilation;10.68
uk:GB81_FV4004;ventilation;coatedOptics;rammer;9.54
uk:GB83_FV4005;improvedSights;modernizedTurbochargerRotationMechanism;rotationMechanism;8.17
uk:GB83_FV4005;improvedSights;enhancedAimDrives;rammer;8.04
uk:GB83_FV4005;improvedSights;rammer;ventilation;5.09
uk:GB85_Cromwell_Berlin;ventilation;rammer;coatedOptics;43.42
uk:GB85_Cromwell_Berlin;rotationMechanism;rammer;coatedOptics;9.57
uk:GB85_Cromwell_Berlin;ventilation;improvedSights;rammer;6.04
uk:GB86_Centurion_Action_X;ventilation;aimingStabilizer;rammer;25.67
uk:GB86_Centurion_Action_X;turbocharger;aimingStabilizer;rammer;10.86
uk:GB86_Centurion_Action_X;turbocharger;rammer;ventilation;6.66
uk:GB87_Chieftain_T95_turret;turbocharger;rammer;ventilation;37.65
uk:GB87_Chieftain_T95_turret;turbocharger;aimingStabilizer;rammer;20.85
uk:GB87_Chieftain_T95_turret;modernizedTurbochargerRotationMechanism;rammer;ventilation;13.36
uk:GB91_Super_Conqueror;healthReserve;turbocharger;rammer;47.38
uk:GB91_Super_Conqueror;healthReserve;modernizedTurbochargerRotationMechanism;rammer;9.03
uk:GB91_Super_Conqueror;modernizedExtraHealthReserveAntifragmentationLining;turbocharger;rammer;8.33
uk:GB92_FV217;rammer;turbocharger;healthReserve;36.63
uk:GB92_FV217;rammer;modernizedTurbochargerRotationMechanism;healthReserve;13.73
uk:GB92_FV217;rammer;turbocharger;ventilation;10.78
uk:GB93_Caernarvon_AX;turbocharger;aimingStabilizer;rammer;21.65
uk:GB93_Caernarvon_AX;healthReserve;aimingStabilizer;rammer;18.83
uk:GB93_Caernarvon_AX;healthReserve;turbocharger;rammer;12.4
uk:GB94_Centurion_Mk5-1_RAAC;ventilation;aimingStabilizer;rammer;28.89
uk:GB94_Centurion_Mk5-1_RAAC;turbocharger;aimingStabilizer;rammer;14.82
uk:GB94_Centurion_Mk5-1_RAAC;turbocharger;ventilation;rammer;6.76
uk:GB95_Ekins_Firefly_M4A4;ventilation;rammer;coatedOptics;21.48
uk:GB95_Ekins_Firefly_M4A4;turbocharger;additInvisibilityDevice;coatedOptics;10.09
uk:GB95_Ekins_Firefly_M4A4;aimingStabilizer;modernizedTurbochargerRotationMechanism;rammer;9.51
uk:GB96_Excalibur;rammer;ventilation;coatedOptics;28.19
uk:GB96_Excalibur;rammer;turbocharger;coatedOptics;14.5
uk:GB96_Excalibur;ventilation;turbocharger;rammer;9.71
uk:GB97_Chimera;ventilation;aimingStabilizer;rammer;29.32
uk:GB97_Chimera;turbocharger;aimingStabilizer;rammer;16.6
uk:GB97_Chimera;rammer;coatedOptics;aimingStabilizer;9.68
uk:GB98_T95_FV4201_Chieftain;healthReserve;turbocharger;rammer;31.18
uk:GB98_T95_FV4201_Chieftain;turbocharger;aimingStabilizer;rammer;16.77
uk:GB98_T95_FV4201_Chieftain;ventilation;turbocharger;rammer;7.93
uk:GB99_Turtle_Mk1;rammer;turbocharger;healthReserve;53.99
uk:GB99_Turtle_Mk1;rammer;turbocharger;ventilation;9.42
uk:GB99_Turtle_Mk1;rammer;modernizedTurbochargerRotationMechanism;healthReserve;8.51
usa:A02_M2_lt;ventilation;;;69.11
usa:A02_M2_lt;turbocharger;;;23.04
usa:A05_M4_Sherman;coatedOptics;improvedSights;rammer;31.05
usa:A05_M4_Sherman;ventilation;rammer;coatedOptics;16.07
usa:A05_M4_Sherman;rammer;turbocharger;coatedOptics;7.22
usa:A06_M4A3E8_Sherman;turbocharger;aimingStabilizer;rammer;19.35
usa:A06_M4A3E8_Sherman;rammer;aimingStabilizer;coatedOptics;13.08
usa:A06_M4A3E8_Sherman;ventilation;aimingStabilizer;coatedOptics;12.94
usa:A07_T20;ventilation;aimingStabilizer;rammer;32.15
usa:A07_T20;coatedOptics;aimingStabilizer;rammer;13.46
usa:A07_T20;ventilation;aimingStabilizer;coatedOptics;12.48
usa:A09_T1_hvy;healthReserve;turbocharger;rammer;16.82
usa:A09_T1_hvy;modernizedExtraHealthReserveAntifragmentationLining;coatedOptics;rammer;13.32
usa:A09_T1_hvy;rammer;ventilation;coatedOptics;9.65
usa:A100_T49;commandersView;additInvisibilityDevice;coatedOptics;51.58
usa:A100_T49;commandersView;additInvisibilityDevice;aimingStabilizer;8.2
usa:A100_T49;commandersView;additInvisibilityDevice;ventilation;4.76
usa:A101_M56;rotationMechanism;additInvisibilityDevice;coatedOptics;19.99
usa:A101_M56;rammer;improvedSights;coatedOptics;10.63
usa:A101_M56;rammer;rotationMechanism;coatedOptics;10.42
usa:A102_T28_concept;rammer;turbocharger;antifragmentationLining;16.7
usa:A102_T28_concept;rammer;turbocharger;healthReserve;12.63
usa:A102_T28_concept;rammer;modernizedTurbochargerRotationMechanism;ventilation;10.49
usa:A103_T71E1;ventilation;additInvisibilityDevice;coatedOptics;47.67
usa:A103_T71E1;coatedOptics;modernizedTurbochargerRotationMechanism;additInvisibilityDevice;10.73
usa:A103_T71E1;additInvisibilityDevice;aimingStabilizer;coatedOptics;9.2
usa:A104_M4A3E8A;turbocharger;rammer;coatedOptics;37.77
usa:A10_M6;healthReserve;turbocharger;rammer;20.29
usa:A10_M6;ventilation;rammer;coatedOptics;20.21
usa:A10_M6;healthReserve;rammer;ventilation;12.51
usa:A111_T25_Pilot;ventilation;aimingStabilizer;rammer;33.78
usa:A111_T25_Pilot;turbocharger;aimingStabilizer;rammer;29.26
usa:A111_T25_Pilot;turbocharger;rammer;coatedOptics;12.23
usa:A112_T71E2R;coatedOptics;additInvisibilityDevice;ventilation;67.12
usa:A112_T71E2R;additInvisibilityDevice;rammer;coatedOptics;14.51
usa:A115_Chrysler_K;healthReserve;aimingStabilizer;rammer;59.5
usa:A115_Chrysler_K;healthReserve;turbocharger;rammer;13.26
usa:A115_Chrysler_K_GF;healthReserve;aimingStabilizer;rammer;29.94
usa:A115_Chrysler_K_GF;ventilation;aimingStabilizer;rammer;17.35
usa:A115_Chrysler_K_GF;healthReserve;turbocharger;rammer;14.63
usa:A116_XM551;commandersView;additInvisibilityDevice;coatedOptics;62.94
usa:A116_XM551;turbocharger;aimingStabilizer;rammer;5.55
usa:A116_XM551;commandersView;additInvisibilityDevice;stereoscope;4.35
usa:A117_T26E5;healthReserve;aimingStabilizer;rammer;21.38
usa:A117_T26E5;ventilation;aimingStabilizer;rammer;15.25
usa:A117_T26E5;coatedOptics;aimingStabilizer;rammer;11.17
usa:A117_T26E5_Patriot;healthReserve;aimingStabilizer;rammer;16.12
usa:A117_T26E5_Patriot;ventilation;aimingStabilizer;rammer;13.97
usa:A117_T26E5_Patriot;aimingStabilizer;turbocharger;rammer;13.42
usa:A118_M4_Thunderbolt;turbocharger;aimingStabilizer;rammer;23.55
usa:A118_M4_Thunderbolt;ventilation;aimingStabilizer;rammer;15.87
usa:A118_M4_Thunderbolt;turbocharger;rammer;coatedOptics;14.68
usa:A11_T29;healthReserve;turbocharger;rammer;17.07
usa:A11_T29;healthReserve;rammer;ventilation;13.75
usa:A11_T29;healthReserve;aimingStabilizer;rammer;11.6
usa:A120_M48A5;turbocharger;aimingStabilizer;rammer;16.57
usa:A120_M48A5;turbocharger;rammer;ventilation;10.83
usa:A120_M48A5;aimingStabilizer;modernizedTurbochargerRotationMechanism;rammer;8.86
usa:A121_M26_Cologne;turbocharger;aimingStabilizer;rammer;34.19
usa:A121_M26_Cologne;aimingStabilizer;ventilation;rammer;14.34
usa:A122_TS-5;rammer;turbocharger;healthReserve;32.56
usa:A122_TS-5;rammer;modernizedTurbochargerRotationMechanism;healthReserve;11.09
usa:A122_TS-5;rammer;turbocharger;ventilation;10.04
usa:A123_T78;rotationMechanism;rammer;coatedOptics;19.31
usa:A123_T78;improvedSights;rammer;coatedOptics;15.41
usa:A123_T78;improvedSights;rammer;stereoscope;13.45
usa:A124_T54E2;healthReserve;aimingStabilizer;rammer;28.84
usa:A124_T54E2;ventilation;aimingStabilizer;rammer;28.73
usa:A124_T54E2;aimingStabilizer;turbocharger;rammer;13.35
usa:A125_AEP_1;rammer;turbocharger;aimingStabilizer;22.38
usa:A125_AEP_1;healthReserve;aimingStabilizer;rammer;17.7
usa:A125_AEP_1;ventilation;aimingStabilizer;rammer;14.04
usa:A126_PzVI_Tiger_II_capt;healthReserve;turbocharger;rammer;28.79
usa:A126_PzVI_Tiger_II_capt;ventilation;healthReserve;rammer;14.22
usa:A126_PzVI_Tiger_II_capt;ventilation;rotationMechanism;rammer;10.11
usa:A127_TL_1_LPC;turbocharger;aimingStabilizer;rammer;24.95
usa:A127_TL_1_LPC;ventilation;commandersView;coatedOptics;14.65
usa:A127_TL_1_LPC;coatedOptics;commandersView;aimingStabilizer;12.48
usa:A128_concept_1b;healthReserve;aimingStabilizer;rammer;28.11
usa:A128_concept_1b;rammer;turbocharger;aimingStabilizer;13.69
usa:A128_concept_1b;ventilation;aimingStabilizer;rammer;13.69
usa:A129_T6_medium;ventilation;turbocharger;enhancedAimDrives;26.82
usa:A129_T6_medium;ventilation;enhancedAimDrives;coatedOptics;20.69
usa:A129_T6_medium;ventilation;turbocharger;coatedOptics;12.64
usa:A12_T32;healthReserve;turbocharger;rammer;22.81
usa:A12_T32;healthReserve;aimingStabilizer;rammer;21.73
usa:A12_T32;aimingStabilizer;turbocharger;rammer;8.87
usa:A130_Super_Hellcat;rammer;additInvisibilityDevice;coatedOptics;15.91
usa:A130_Super_Hellcat;rotationMechanism;coatedOptics;rammer;12.48
usa:A130_Super_Hellcat;improvedSights;rammer;coatedOptics;12.04
usa:A132_T77;ventilation;modernizedTurbochargerRotationMechanism;aimingStabilizer;10.25
usa:A132_T77;ventilation;improvedSights;aimingStabilizer;9.38
usa:A132_T77;ventilation;healthReserve;aimingStabilizer;9.19
usa:A134_M24E2_SuperChaffee;coatedOptics;additInvisibilityDevice;ventilation;26.7
usa:A134_M24E2_SuperChaffee;additInvisibilityDevice;rammer;coatedOptics;17.56
usa:A134_M24E2_SuperChaffee;turbocharger;additInvisibilityDevice;ventilation;8.66
usa:A136_T42;ventilation;aimingStabilizer;rammer;43.42
usa:A136_T42;turbocharger;aimingStabilizer;rammer;23.84
usa:A139_M_III_Y;healthReserve;aimingStabilizer;rammer;37.87
usa:A139_M_III_Y;ventilation;aimingStabilizer;rammer;19.21
usa:A139_M_III_Y;healthReserve;turbocharger;rammer;9.91
usa:A13_T34_hvy;ventilation;aimingStabilizer;rammer;15.69
usa:A13_T34_hvy;turbocharger;aimingStabilizer;rammer;15.12
usa:A13_T34_hvy;ventilation;modernizedTurbochargerRotationMechanism;rammer;8.13
usa:A13_T34_hvy_BF;ventilation;aimingStabilizer;rammer;23.2
usa:A13_T34_hvy_BF;improvedSights;modernizedAimDrivesAimingStabilizer;ventilation;22.4
usa:A13_T34_hvy_BF;ventilation;turbocharger;rammer;13.33
usa:A140_ASTRON_REX_105mm;ventilation;improvedSights;aimingStabilizer;14.06
usa:A140_ASTRON_REX_105mm;turbocharger;improvedSights;aimingStabilizer;13.47
usa:A140_ASTRON_REX_105mm;coatedOptics;additInvisibilityDevice;commandersView;9.42
usa:A140_ASTRON_REX_105mm_SPD;ventilation;improvedSights;aimingStabilizer;26.52
usa:A140_ASTRON_REX_105mm_SPD;improvedSights;turbocharger;aimingStabilizer;22.73
usa:A140_ASTRON_REX_105mm_SPD;turbocharger;aimingStabilizer;ventilation;9.55
usa:A141_M_IV_Y;healthReserve;aimingStabilizer;rammer;46.56
usa:A141_M_IV_Y;aimingStabilizer;turbocharger;rammer;19.47
usa:A141_M_IV_Y;ventilation;aimingStabilizer;rammer;9.73
usa:A142_Pawlack_Tank;healthReserve;rammer;ventilation;16.27
usa:A142_Pawlack_Tank;healthReserve;antifragmentationLining;rammer;15.07
usa:A142_Pawlack_Tank;healthReserve;turbocharger;rammer;11.48
usa:A143_M_V_Y;healthReserve;aimingStabilizer;rammer;24.21
usa:A143_M_V_Y;turbocharger;aimingStabilizer;rammer;20.66
usa:A143_M_V_Y;healthReserve;turbocharger;rammer;15.36
usa:A144_M_VI_Y;healthReserve;aimingStabilizer;rammer;24.07
usa:A144_M_VI_Y;healthReserve;turbocharger;rammer;14.04
usa:A144_M_VI_Y;healthReserve;rammer;ventilation;14.04
usa:A145_TS_54;healthReserve;turbocharger;aimingStabilizer;26.2
usa:A145_TS_54;ventilation;turbocharger;aimingStabilizer;16.21
usa:A145_TS_54;healthReserve;turbocharger;ventilation;10.87
usa:A146_TL_7_120;improvedSights;rotationMechanism;ventilation;18.54
usa:A146_TL_7_120;modernizedTurbochargerRotationMechanism;rotationMechanism;coatedOptics;10.62
usa:A146_TL_7_120;ventilation;modernizedTurbochargerRotationMechanism;rotationMechanism;9.76
usa:A147_M_II_Y;healthReserve;aimingStabilizer;rammer;21.67
usa:A147_M_II_Y;healthReserve;rammer;ventilation;9.36
usa:A147_M_II_Y;ventilation;improvedSights;rammer;8.5
usa:A149_AMBT;turbocharger;aimingStabilizer;ventilation;23.52
usa:A149_AMBT;ventilation;improvedSights;aimingStabilizer;9.35
usa:A149_AMBT;rotationMechanism;modernizedTurbochargerRotationMechanism;aimingStabilizer;7.6
usa:A14_T30;rotationMechanism;turbocharger;rammer;9.25
usa:A14_T30;improvedSights;modernizedTurbochargerRotationMechanism;rammer;8.3
usa:A14_T30;rammer;rotationMechanism;ventilation;7.75
usa:A151_TS_60;turbocharger;improvedSights;rammer;14.85
usa:A151_TS_60;rammer;turbocharger;ventilation;14.76
usa:A151_TS_60;rammer;turbocharger;rotationMechanism;13.46
usa:A152_M_Project;turbocharger;aimingStabilizer;rammer;27.11
usa:A152_M_Project;turbocharger;coatedOptics;rammer;13.25
usa:A152_M_Project;turbocharger;ventilation;rammer;6.35
usa:A153_XM66F;improvedSights;turbocharger;rammer;18.1
usa:A153_XM66F;rammer;turbocharger;ventilation;13.39
usa:A153_XM66F;rammer;turbocharger;healthReserve;13.28
usa:A154_Convertible_Medium_Tank_T3E2;ventilation;coatedOptics;;55.12
usa:A155_AAT60;turbocharger;aimingStabilizer;rammer;23.22
usa:A155_AAT60;turbocharger;ventilation;rammer;15.47
usa:A155_AAT60;ventilation;modernizedTurbochargerRotationMechanism;rammer;14.23
usa:A156_T54_2022;healthReserve;aimingStabilizer;rammer;21.76
usa:A156_T54_2022;ventilation;aimingStabilizer;rammer;13.85
usa:A156_T54_2022;rammer;turbocharger;aimingStabilizer;13.67
usa:A158_T832;healthReserve;turbocharger;rammer;28.11
usa:A158_T832;aimingStabilizer;turbocharger;rammer;17.54
usa:A158_T832;ventilation;turbocharger;rammer;9.58
usa:A160_M24_594;rammer;turbocharger;coatedOptics;31.54
usa:A161_ARMT;turbocharger;additInvisibilityDevice;coatedOptics;23.6
usa:A161_ARMT;ventilation;turbocharger;coatedOptics;18.35
usa:A161_ARMT;ventilation;improvedSights;coatedOptics;13.11
usa:A168_XM_57;rammer;modernizedTurbochargerRotationMechanism;rotationMechanism;12.84
usa:A168_XM_57;rammer;turbocharger;rotationMechanism;9.5
usa:A168_XM_57;rammer;turbocharger;healthReserve;8.53
usa:A169_PattonIII_120;turbocharger;aimingStabilizer;rammer;23.97
usa:A169_PattonIII_120;ventilation;aimingStabilizer;rammer;10.84
usa:A169_PattonIII_120;modernizedTurbochargerRotationMechanism;rammer;coatedOptics;7.32
usa:A172_M4A3E8_Sherman_BPXIV;aimingStabilizer;coatedOptics;rammer;16.47
usa:A172_M4A3E8_Sherman_BPXIV;ventilation;rammer;coatedOptics;14.55
usa:A172_M4A3E8_Sherman_BPXIV;ventilation;aimingStabilizer;rammer;12.85
usa:A18_M41;rammer;rotationMechanism;enhancedAimDrives;72.58
usa:A18_M41;rammer;enhancedAimDrives;camouflageNet;10
usa:A18_M41;rammer;turbocharger;enhancedAimDrives;10
usa:A21_T14;rotationMechanism;rammer;ventilation;30.53
usa:A23_M7_med;coatedOptics;aimingStabilizer;rammer;85.23
usa:A30_M10_Wolverine;stereoscope;modernizedTurbochargerRotationMechanism;rammer;21.16
usa:A30_M10_Wolverine;coatedOptics;rammer;camouflageNet;11.75
usa:A30_M10_Wolverine;improvedSights;rammer;stereoscope;10.38
usa:A31_M36_Slagger;enhancedAimDrives;rammer;camouflageNet;33.02
usa:A31_M36_Slagger;rammer;camouflageNet;stereoscope;16.65
usa:A31_M36_Slagger;rammer;turbocharger;coatedOptics;12.42
usa:A32_M12;rammer;rotationMechanism;enhancedAimDrives;74.89
usa:A32_M12;rammer;turbocharger;enhancedAimDrives;13.28
usa:A32_M12;rammer;modernizedTurbochargerRotationMechanism;enhancedAimDrives;5.09
usa:A34_M24_Chaffee;ventilation;coatedOptics;stereoscope;20.56
usa:A34_M24_Chaffee;coatedOptics;additInvisibilityDevice;ventilation;18.35
usa:A34_M24_Chaffee;coatedOptics;turbocharger;rammer;12.1
usa:A35_Pershing;turbocharger;aimingStabilizer;rammer;30.04
usa:A35_Pershing;coatedOptics;turbocharger;additInvisibilityDevice;10.9
usa:A35_Pershing;ventilation;aimingStabilizer;coatedOptics;7.6
usa:A36_Sherman_Jumbo;coatedOptics;modernizedTurbochargerRotationMechanism;additInvisibilityDevice;16.72
usa:A36_Sherman_Jumbo;ventilation;rammer;coatedOptics;16.41
usa:A36_Sherman_Jumbo;turbocharger;aimingStabilizer;rammer;14.55
