VEHICLE_NAME;DEV_1;DEV_2;DEV_3;SETUP_USAGE_PERCENT
poland:Pl12_25TP_KSUST_II;ventilation;enhancedAimDrives;rammer;9.44
poland:Pl12_25TP_KSUST_II;ventilation;healthReserve;rammer;6.29
poland:Pl13_53TP_Markowskiego;healthReserve;aimingStabilizer;rammer;19.17
poland:Pl13_53TP_Markowskiego;healthReserve;rammer;ventilation;12.66
poland:Pl13_53TP_Markowskiego;ventilation;aimingStabilizer;rammer;8.81
poland:Pl14_4TP;;;;100
poland:Pl15_60TP_Lewandowskiego;healthReserve;aimingStabilizer;rammer;25.27
poland:Pl15_60TP_Lewandowskiego;healthReserve;rammer;ventilation;12.74
poland:Pl15_60TP_Lewandowskiego;healthReserve;turbocharger;rammer;11.78
poland:Pl16_T34_85_Rudy;ventilation;rammer;coatedOptics;28.26
poland:Pl16_T34_85_Rudy;ventilation;enhancedAimDrives;rammer;13.8
poland:Pl16_T34_85_Rudy;ventilation;rotationMechanism;rammer;6.59
poland:Pl17_DS_PZlnz;ventilation;rammer;coatedOptics;22.15
poland:Pl17_DS_PZlnz;ventilation;enhancedAimDrives;rammer;8.31
poland:Pl17_DS_PZlnz;ventilation;rammer;stereoscope;4.01
poland:Pl18_BUGI;ventilation;enhancedAimDrives;rammer;12.41
poland:Pl18_BUGI;ventilation;rammer;coatedOptics;12.21
poland:Pl18_BUGI;ventilation;improvedSights;rammer;11.51
poland:Pl19_CS_52_LIS;ventilation;aimingStabilizer;rammer;26.64
poland:Pl19_CS_52_LIS;ventilation;rammer;coatedOptics;11.2
poland:Pl19_CS_52_LIS;turbocharger;rammer;ventilation;8.56
poland:Pl20_CS_44;ventilation;rammer;coatedOptics;23.62
poland:Pl20_CS_44;ventilation;enhancedAimDrives;rammer;8.66
poland:Pl20_CS_44;turbocharger;rammer;ventilation;5.45
poland:Pl21_CS_63;ventilation;aimingStabilizer;rammer;21.44
poland:Pl21_CS_63;turbocharger;aimingStabilizer;rammer;16.33
poland:Pl21_CS_63;turbocharger;rammer;ventilation;12.19
poland:Pl21_CS_63_OSP3;healthReserve;aimingStabilizer;rammer;21.56
poland:Pl21_CS_63_OSP3;ventilation;aimingStabilizer;rammer;20.64
poland:Pl21_CS_63_OSP3;turbocharger;healthReserve;rammer;18.88
poland:Pl22_CS_59;ventilation;aimingStabilizer;rammer;23.53
poland:Pl22_CS_59;ventilation;improvedSights;rammer;9.79
poland:Pl22_CS_59;turbocharger;aimingStabilizer;rammer;8.34
poland:Pl23_CS_53;ventilation;aimingStabilizer;rammer;21.24
poland:Pl23_CS_53;turbocharger;rammer;ventilation;8.32
poland:Pl23_CS_53;ventilation;enhancedAimDrives;rammer;7.82
poland:Pl24_56TP;healthReserve;turbocharger;rammer;20.58
poland:Pl24_56TP;healthReserve;rammer;ventilation;19.46
poland:Pl24_56TP;ventilation;aimingStabilizer;rammer;12.51
poland:Pl25_CS_52_C;ventilation;aimingStabilizer;rammer;16.07
poland:Pl25_CS_52_C;turbocharger;rammer;ventilation;13.28
poland:Pl25_CS_52_C;turbocharger;aimingStabilizer;rammer;11.63
poland:Pl27_SDP_Wz_66T;rammer;turbocharger;healthReserve;18.47
poland:Pl27_SDP_Wz_66T;rammer;improvedSights;turbocharger;11.21
poland:Pl27_SDP_Wz_66T;rammer;turbocharger;ventilation;9.48
poland:Pl28_SDP_Wz_60;rammer;enhancedAimDrives;ventilation;10.48
poland:Pl28_SDP_Wz_60;ventilation;rotationMechanism;rammer;10.05
poland:Pl28_SDP_Wz_60;rammer;turbocharger;ventilation;8.46
poland:Pl29_NC_Wz_70T;rammer;turbocharger;ventilation;13.44
poland:Pl29_NC_Wz_70T;rammer;turbocharger;healthReserve;13.21
poland:Pl29_NC_Wz_70T;ventilation;rotationMechanism;rammer;10.61
poland:Pl30_SDP_Wz58T;ventilation;enhancedAimDrives;rammer;10.06
poland:Pl30_SDP_Wz58T;ventilation;rotationMechanism;rammer;8.38
poland:Pl30_SDP_Wz58T;rammer;turbocharger;ventilation;7.27
poland:Pl31_SDP_Wz_57D;ventilation;enhancedAimDrives;rammer;9.1
poland:Pl31_SDP_Wz_57D;rammer;camouflageNet;stereoscope;7.43
poland:Pl31_SDP_Wz_57D;ventilation;rotationMechanism;rammer;7.39
poland:Pl32_SDP_Wz_44;rammer;camouflageNet;stereoscope;7.67
poland:Pl32_SDP_Wz_44;ventilation;enhancedAimDrives;rammer;6.77
poland:Pl32_SDP_Wz_44;ventilation;rammer;stereoscope;6.71
poland:Pl33_SDP_Wz_40;rammer;camouflageNet;stereoscope;10.22
poland:Pl33_SDP_Wz_40;ventilation;rammer;stereoscope;10.21
poland:Pl33_SDP_Wz_40;ventilation;rammer;coatedOptics;10.17
sweden:S01_Strv_74_A2;ventilation;improvedSights;coatedOptics;10.58
sweden:S01_Strv_74_A2;ventilation;enhancedAimDrives;coatedOptics;10.11
sweden:S01_Strv_74_A2;ventilation;rotationMechanism;coatedOptics;8.62
sweden:S02_Strv_M42;ventilation;rammer;coatedOptics;18.55
sweden:S02_Strv_M42;ventilation;enhancedAimDrives;rammer;10.03
sweden:S02_Strv_M42;ventilation;improvedSights;rammer;3.59
sweden:S03_Strv_M38;healthReserve;;;34.53
sweden:S03_Strv_M38;ventilation;;;24.14
sweden:S03_Strv_M38;stereoscope;;;14.33
sweden:S04_Lago_I;ventilation;enhancedAimDrives;coatedOptics;13.71
sweden:S04_Lago_I;ventilation;healthReserve;enhancedAimDrives;9.44
sweden:S04_Lago_I;ventilation;healthReserve;coatedOptics;5.65
sweden:S05_Strv_M21_29;;;;100
sweden:S06_Ikv_90_Typ_B_Bofors;rammer;camouflageNet;stereoscope;13.42
sweden:S06_Ikv_90_Typ_B_Bofors;ventilation;rammer;coatedOptics;9.28
sweden:S06_Ikv_90_Typ_B_Bofors;ventilation;camouflageNet;stereoscope;8.37
sweden:S07_Strv_74;ventilation;rammer;coatedOptics;24.61
sweden:S07_Strv_74;ventilation;enhancedAimDrives;rammer;6.02
sweden:S07_Strv_74;turbocharger;rammer;coatedOptics;4.73
sweden:S08_Ikv_65_Alt_2;rammer;camouflageNet;stereoscope;14.56
sweden:S08_Ikv_65_Alt_2;ventilation;rammer;coatedOptics;8.55
sweden:S08_Ikv_65_Alt_2;rammer;ventilation;stereoscope;8.32
sweden:S09_L_120_TD;stereoscope;;;27.68
sweden:S09_L_120_TD;enhancedAimDrives;;;26.03
sweden:S09_L_120_TD;camouflageNet;;;21.02
sweden:S10_Strv_103_0_Series;rammer;camouflageNet;stereoscope;20.13
sweden:S10_Strv_103_0_Series;ventilation;rammer;stereoscope;11.22
sweden:S10_Strv_103_0_Series;ventilation;camouflageNet;stereoscope;7.19
sweden:S11_Strv_103B;rammer;camouflageNet;stereoscope;20.12
sweden:S11_Strv_103B;rammer;ventilation;stereoscope;14.93
sweden:S11_Strv_103B;rammer;ventilation;camouflageNet;10.93
sweden:S12_Strv_M40;ventilation;stereoscope;;12.41
sweden:S12_Strv_M40;ventilation;enhancedAimDrives;;9.55
sweden:S12_Strv_M40;ventilation;healthReserve;;8.76
sweden:S13_Leo;ventilation;rammer;coatedOptics;14.37
sweden:S13_Leo;ventilation;enhancedAimDrives;rammer;10.22
sweden:S13_Leo;ventilation;improvedSights;rammer;9.32
sweden:S14_Ikv_103;ventilation;rammer;stereoscope;10.12
sweden:S14_Ikv_103;rammer;camouflageNet;stereoscope;8.37
sweden:S14_Ikv_103;ventilation;camouflageNet;stereoscope;5.98
sweden:S15_L_60;ventilation;;;43.93
sweden:S15_L_60;healthReserve;;;16.71
sweden:S15_L_60;stereoscope;;;13.66
sweden:S16_Kranvagn;ventilation;turbocharger;aimingStabilizer;14.94
sweden:S16_Kranvagn;healthReserve;turbocharger;aimingStabilizer;10.94
sweden:S16_Kranvagn;ventilation;aimingStabilizer;enhancedAimDrives;9.29
sweden:S17_EMIL_1952_E2;healthReserve;turbocharger;aimingStabilizer;9.26
sweden:S17_EMIL_1952_E2;ventilation;turbocharger;aimingStabilizer;7.81
sweden:S17_EMIL_1952_E2;ventilation;aimingStabilizer;enhancedAimDrives;6.92
sweden:S18_EMIL_1951_E1;ventilation;aimingStabilizer;enhancedAimDrives;9.21
sweden:S18_EMIL_1951_E1;ventilation;improvedSights;aimingStabilizer;7.65
sweden:S18_EMIL_1951_E1;healthReserve;turbocharger;aimingStabilizer;5.99
sweden:S19_Sav_M43;ventilation;camouflageNet;stereoscope;16.66
sweden:S19_Sav_M43;enhancedAimDrives;camouflageNet;stereoscope;10.9
sweden:S19_Sav_M43;ventilation;enhancedAimDrives;stereoscope;9.12
sweden:S20_Ikv_72;stereoscope;camouflageNet;;38.91
sweden:S20_Ikv_72;enhancedAimDrives;stereoscope;;14.52
sweden:S20_Ikv_72;enhancedAimDrives;camouflageNet;;7.21
sweden:S21_UDES_03;rammer;camouflageNet;stereoscope;26.57
sweden:S21_UDES_03;ventilation;rammer;stereoscope;12.1
sweden:S21_UDES_03;rammer;ventilation;camouflageNet;7.89
sweden:S22_Strv_S1;rammer;camouflageNet;stereoscope;27.83
sweden:S22_Strv_S1;rammer;ventilation;stereoscope;16.98
sweden:S22_Strv_S1;rammer;ventilation;camouflageNet;9.76
sweden:S23_Strv_81;ventilation;aimingStabilizer;rammer;11.78
sweden:S23_Strv_81;turbocharger;rammer;ventilation;9.68
sweden:S23_Strv_81;ventilation;rammer;coatedOptics;9.65
sweden:S23_Strv_81_sabaton;ventilation;aimingStabilizer;rammer;14.87
sweden:S23_Strv_81_sabaton;ventilation;rammer;coatedOptics;13.17
sweden:S23_Strv_81_sabaton;ventilation;enhancedAimDrives;rammer;8.83
sweden:S25_EMIL_51;ventilation;aimingStabilizer;enhancedAimDrives;19.13
sweden:S25_EMIL_51;ventilation;improvedSights;aimingStabilizer;12.41
sweden:S25_EMIL_51;ventilation;turbocharger;aimingStabilizer;5.35
sweden:S26_Lansen_C;ventilation;aimingStabilizer;rammer;26.04
sweden:S26_Lansen_C;ventilation;rammer;coatedOptics;10.55
sweden:S26_Lansen_C;rammer;aimingStabilizer;coatedOptics;8.44
sweden:S27_UDES_16;ventilation;aimingStabilizer;rammer;15.53
sweden:S27_UDES_16;ventilation;improvedSights;rammer;10.92
sweden:S27_UDES_16;ventilation;rammer;coatedOptics;9.29
sweden:S28_UDES_15_16;ventilation;aimingStabilizer;rammer;23.76
sweden:S28_UDES_15_16;ventilation;improvedSights;rammer;9.17
sweden:S28_UDES_15_16;ventilation;rammer;coatedOptics;8.89
sweden:S29_UDES_14_5;ventilation;improvedSights;rammer;12.55
sweden:S29_UDES_14_5;ventilation;aimingStabilizer;rammer;11.74
sweden:S29_UDES_14_5;ventilation;rammer;coatedOptics;10.17
sweden:S30_UDES_03_Alt_3;turbocharger;aimingStabilizer;ventilation;16.3
sweden:S30_UDES_03_Alt_3;ventilation;improvedSights;aimingStabilizer;12.83
sweden:S30_UDES_03_Alt_3;ventilation;aimingStabilizer;coatedOptics;7.95
sweden:S31_Strv_K;ventilation;aimingStabilizer;rammer;24.09
sweden:S31_Strv_K;healthReserve;aimingStabilizer;rammer;11.59
sweden:S31_Strv_K;healthReserve;rammer;ventilation;11.09
sweden:S32_Bofors_Tornvagn;ventilation;turbocharger;rammer;14.11
sweden:S32_Bofors_Tornvagn;ventilation;aimingStabilizer;rammer;12.36
sweden:S32_Bofors_Tornvagn;ventilation;improvedSights;rammer;10.07
sweden:S33_Latt_Stridsfordon_120;rammer;camouflageNet;stereoscope;10.54
sweden:S33_Latt_Stridsfordon_120;rammer;turbocharger;ventilation;10.4
sweden:S33_Latt_Stridsfordon_120;ventilation;rammer;stereoscope;8.83
sweden:S34_Lago_M38;ventilation;healthReserve;;18.84
sweden:S34_Lago_M38;ventilation;enhancedAimDrives;;10.85
sweden:S34_Lago_M38;enhancedAimDrives;healthReserve;;8.68
uk:GB01_Medium_Mark_I;;;;100
uk:GB03_Cruiser_Mk_I;;;;100
uk:GB04_Valentine;healthReserve;turbocharger;;13.61
uk:GB04_Valentine;healthReserve;enhancedAimDrives;;12.51
uk:GB04_Valentine;healthReserve;ventilation;;12.26
uk:GB05_Vickers_Medium_Mk_II;healthReserve;;;25.84
uk:GB05_Vickers_Medium_Mk_II;ventilation;;;23.14
uk:GB05_Vickers_Medium_Mk_II;stereoscope;;;21.75
uk:GB06_Vickers_Medium_Mk_III;ventilation;coatedOptics;;16.98
uk:GB06_Vickers_Medium_Mk_III;ventilation;enhancedAimDrives;;14.61
uk:GB06_Vickers_Medium_Mk_III;turbocharger;additInvisibilityDevice;;11.88
uk:GB07_Matilda;ventilation;turbocharger;healthReserve;15.49
uk:GB07_Matilda;ventilation;healthReserve;enhancedAimDrives;9.31
uk:GB07_Matilda;ventilation;turbocharger;enhancedAimDrives;6.48
uk:GB08_Churchill_I;healthReserve;turbocharger;rammer;11.45
uk:GB08_Churchill_I;ventilation;healthReserve;rammer;10.88
uk:GB08_Churchill_I;ventilation;turbocharger;rammer;5.32
uk:GB09_Churchill_VII;healthReserve;turbocharger;rammer;17.68
uk:GB09_Churchill_VII;healthReserve;rammer;ventilation;12.5
uk:GB09_Churchill_VII;ventilation;turbocharger;rammer;5.44
uk:GB100_Manticore;commandersView;additInvisibilityDevice;coatedOptics;65.85
uk:GB100_Manticore;commandersView;coatedOptics;ventilation;5.63
uk:GB100_Manticore;commandersView;additInvisibilityDevice;stereoscope;3.25
uk:GB101_FV1066_Senlac;commandersView;additInvisibilityDevice;coatedOptics;39.02
uk:GB101_FV1066_Senlac;commandersView;ventilation;coatedOptics;8.79
uk:GB101_FV1066_Senlac;coatedOptics;additInvisibilityDevice;ventilation;4.61
uk:GB102_LHMTV;commandersView;additInvisibilityDevice;coatedOptics;41.38
uk:GB102_LHMTV;commandersView;ventilation;coatedOptics;6.88
uk:GB102_LHMTV;ventilation;camouflageNet;stereoscope;5.29
uk:GB103_GSOR3301_AVR_FS;commandersView;additInvisibilityDevice;coatedOptics;47.8
uk:GB103_GSOR3301_AVR_FS;commandersView;ventilation;coatedOptics;8.18
uk:GB103_GSOR3301_AVR_FS;coatedOptics;additInvisibilityDevice;ventilation;3.57
uk:GB104_GSR_3301_Setter;coatedOptics;additInvisibilityDevice;ventilation;34.37
uk:GB104_GSR_3301_Setter;stereoscope;ventilation;camouflageNet;8.41
uk:GB104_GSR_3301_Setter;stereoscope;additInvisibilityDevice;camouflageNet;5.13
uk:GB105_Black_Prince_2019;healthReserve;turbocharger;rammer;31.59
uk:GB105_Black_Prince_2019;ventilation;turbocharger;rammer;14.9
uk:GB105_Black_Prince_2019;healthReserve;rammer;ventilation;12.23
uk:GB106_Cobra;ventilation;improvedSights;aimingStabilizer;17.88
uk:GB106_Cobra;turbocharger;aimingStabilizer;ventilation;12.58
uk:GB106_Cobra;ventilation;aimingStabilizer;enhancedAimDrives;10.6
uk:GB107_Cavalier;ventilation;rammer;coatedOptics;19.14
uk:GB107_Cavalier;healthReserve;rammer;ventilation;5.45
uk:GB107_Cavalier;ventilation;enhancedAimDrives;rammer;3.96
uk:GB108_A46;coatedOptics;additInvisibilityDevice;ventilation;21.52
uk:GB108_A46;stereoscope;ventilation;camouflageNet;8.98
uk:GB108_A46;coatedOptics;rammer;ventilation;8.28
uk:GB109_GSOR_1008;improvedSights;rotationMechanism;ventilation;10.22
uk:GB109_GSOR_1008;ventilation;camouflageNet;stereoscope;9
uk:GB109_GSOR_1008;ventilation;improvedSights;enhancedAimDrives;7.54
uk:GB10_Black_Prince;healthReserve;turbocharger;rammer;22.78
uk:GB10_Black_Prince;healthReserve;rammer;ventilation;13.11
uk:GB10_Black_Prince;ventilation;turbocharger;rammer;5.77
uk:GB110_FV4201_Chieftain_Prototype;ventilation;aimingStabilizer;rammer;26.09
uk:GB110_FV4201_Chieftain_Prototype;healthReserve;aimingStabilizer;rammer;12.85
uk:GB110_FV4201_Chieftain_Prototype;turbocharger;aimingStabilizer;rammer;9.8
uk:GB111_Charlemagne;ventilation;aimingStabilizer;rammer;21.21
uk:GB111_Charlemagne;healthReserve;aimingStabilizer;rammer;13.26
uk:GB111_Charlemagne;ventilation;enhancedAimDrives;rammer;10.5
uk:GB112_Caliban;ventilation;improvedSights;aimingStabilizer;23.75
uk:GB112_Caliban;ventilation;aimingStabilizer;enhancedAimDrives;18.34
uk:GB112_Caliban;ventilation;improvedSights;enhancedAimDrives;14.2
uk:GB113_Matilda_LVT;healthReserve;turbocharger;enhancedAimDrives;22.74
uk:GB113_Matilda_LVT;healthReserve;turbocharger;coatedOptics;17.32
uk:GB113_Matilda_LVT;enhancedAimDrives;turbocharger;coatedOptics;13.95
uk:GB114_Vickers_MBT_Mk3;turbocharger;rammer;ventilation;25.91
uk:GB114_Vickers_MBT_Mk3;ventilation;aimingStabilizer;rammer;13.46
uk:GB114_Vickers_MBT_Mk3;ventilation;coatedOptics;rammer;10.02
uk:GB115_Gonsalo;ventilation;aimingStabilizer;rammer;24.06
uk:GB115_Gonsalo;ventilation;improvedSights;rammer;13.1
uk:GB115_Gonsalo;ventilation;enhancedAimDrives;rammer;10.67
uk:GB116_Harry_Hopkins_I;ventilation;additInvisibilityDevice;coatedOptics;18.36
uk:GB116_Harry_Hopkins_I;ventilation;turbocharger;coatedOptics;13.55
uk:GB116_Harry_Hopkins_I;ventilation;enhancedAimDrives;coatedOptics;8.72
uk:GB11_Caernarvon;healthReserve;turbocharger;rammer;16.93
uk:GB11_Caernarvon;healthReserve;rammer;ventilation;12.7
uk:GB11_Caernarvon;healthReserve;aimingStabilizer;rammer;9.22
uk:GB120_Concept_No_5;turbocharger;rammer;ventilation;14.49
uk:GB120_Concept_No_5;ventilation;rammer;coatedOptics;13.37
uk:GB120_Concept_No_5;ventilation;aimingStabilizer;rammer;9.8
uk:GB121_GSOR_1010_FB;ventilation;rammer;coatedOptics;16.39
uk:GB121_GSOR_1010_FB;turbocharger;rammer;ventilation;14.56
uk:GB121_GSOR_1010_FB;turbocharger;rammer;coatedOptics;7.18
uk:GB122_Staghound_Mk_III;ventilation;rammer;coatedOptics;15.72
uk:GB122_Staghound_Mk_III;turbocharger;rammer;coatedOptics;4.44
uk:GB122_Staghound_Mk_III;ventilation;enhancedAimDrives;rammer;3.92
uk:GB123_GSOR_1006_v7;ventilation;rammer;coatedOptics;17.87
uk:GB123_GSOR_1006_v7;turbocharger;rammer;ventilation;7.47
uk:GB123_GSOR_1006_v7;ventilation;aimingStabilizer;rammer;6.55
uk:GB124_AEC_Armoured_Car;ventilation;rammer;coatedOptics;18.65
uk:GB124_AEC_Armoured_Car;ventilation;enhancedAimDrives;rammer;4.3
uk:GB124_AEC_Armoured_Car;ventilation;additInvisibilityDevice;coatedOptics;3.99
uk:GB125_Saladin;ventilation;rammer;coatedOptics;16.28
uk:GB125_Saladin;turbocharger;rammer;coatedOptics;5.56
uk:GB125_Saladin;turbocharger;rammer;ventilation;4.9
uk:GB126_FSV_Scheme_A;ventilation;rammer;coatedOptics;18.58
uk:GB126_FSV_Scheme_A;ventilation;additInvisibilityDevice;coatedOptics;6.49
uk:GB126_FSV_Scheme_A;turbocharger;rammer;coatedOptics;5.27
uk:GB127_A7E3;ventilation;turbocharger;;20.74
uk:GB127_A7E3;ventilation;coatedOptics;;13.37
uk:GB127_A7E3;ventilation;enhancedAimDrives;;12.51
uk:GB128_Nemesis;ventilation;aimingStabilizer;rammer;23.28
uk:GB128_Nemesis;turbocharger;rammer;ventilation;12.52
uk:GB128_Nemesis;turbocharger;aimingStabilizer;rammer;12.16
uk:GB12_Conqueror;healthReserve;turbocharger;rammer;25.98
uk:GB12_Conqueror;healthReserve;rammer;ventilation;15.21
uk:GB12_Conqueror;healthReserve;aimingStabilizer;rammer;6.92
uk:GB131_Crusher;healthReserve;turbocharger;rammer;51.05
uk:GB131_Crusher;turbocharger;aimingStabilizer;rammer;13.28
uk:GB131_Crusher;ventilation;turbocharger;rammer;9.88
uk:GB133_Charioteer_MkVII;rammer;improvedSights;ventilation;20.22
uk:GB133_Charioteer_MkVII;rammer;ventilation;coatedOptics;12.81
uk:GB133_Charioteer_MkVII;rammer;enhancedAimDrives;ventilation;10.22
uk:GB136_Churchill_BPXIV;healthReserve;turbocharger;rammer;15.69
uk:GB136_Churchill_BPXIV;healthReserve;rammer;ventilation;14.74
uk:GB136_Churchill_BPXIV;ventilation;turbocharger;rammer;9.52
uk:GB13_FV215b;healthReserve;rammer;ventilation;15.97
uk:GB13_FV215b;healthReserve;turbocharger;rammer;9.62
uk:GB13_FV215b;ventilation;aimingStabilizer;rammer;6.96
uk:GB14_M2;ventilation;;;29.34
uk:GB14_M2;healthReserve;;;20.55
uk:GB14_M2;coatedOptics;;;16.04
uk:GB15_Stuart_I;stereoscope;camouflageNet;;36.59
uk:GB15_Stuart_I;ventilation;enhancedAimDrives;;11.3
uk:GB15_Stuart_I;ventilation;coatedOptics;;8.62
uk:GB17_Grant_I;ventilation;enhancedAimDrives;coatedOptics;10.45
uk:GB17_Grant_I;ventilation;camouflageNet;stereoscope;9.08
uk:GB17_Grant_I;ventilation;enhancedAimDrives;stereoscope;5.91
uk:GB19_Sherman_Firefly;ventilation;rammer;coatedOptics;14.28
uk:GB19_Sherman_Firefly;ventilation;enhancedAimDrives;rammer;7.57
uk:GB19_Sherman_Firefly;ventilation;aimingStabilizer;rammer;5.45
uk:GB20_Crusader;coatedOptics;additInvisibilityDevice;ventilation;20.42
uk:GB20_Crusader;stereoscope;ventilation;camouflageNet;6.76
uk:GB20_Crusader;coatedOptics;rammer;ventilation;6.33
uk:GB21_Cromwell;ventilation;rammer;coatedOptics;19.79
uk:GB21_Cromwell;ventilation;enhancedAimDrives;rammer;7.44
uk:GB21_Cromwell;turbocharger;rammer;ventilation;4.01
uk:GB22_Comet;ventilation;rammer;coatedOptics;20.83
uk:GB22_Comet;ventilation;aimingStabilizer;rammer;9.58
uk:GB22_Comet;ventilation;enhancedAimDrives;rammer;5.28
uk:GB23_Centurion;ventilation;aimingStabilizer;rammer;17.06
uk:GB23_Centurion;ventilation;improvedSights;rammer;9.9
uk:GB23_Centurion;ventilation;rammer;coatedOptics;9.22
uk:GB24_Centurion_Mk3;ventilation;aimingStabilizer;rammer;24.96
uk:GB24_Centurion_Mk3;ventilation;improvedSights;rammer;8.85
uk:GB24_Centurion_Mk3;turbocharger;aimingStabilizer;rammer;7.16
uk:GB25_Loyd_Gun_Carriage;enhancedAimDrives;;;78.46
uk:GB25_Loyd_Gun_Carriage;coatedOptics;;;9.66
uk:GB25_Loyd_Gun_Carriage;camouflageNet;;;5.54
uk:GB26_Birch_Gun;enhancedAimDrives;camouflageNet;stereoscope;28.06
uk:GB26_Birch_Gun;turbocharger;enhancedAimDrives;stereoscope;22.34
uk:GB26_Birch_Gun;enhancedAimDrives;turbocharger;camouflageNet;18.34
uk:GB27_Sexton;enhancedAimDrives;camouflageNet;;28.45
uk:GB27_Sexton;enhancedAimDrives;coatedOptics;;21.62
uk:GB27_Sexton;enhancedAimDrives;turbocharger;;16.1
uk:GB28_Bishop;ventilation;enhancedAimDrives;rammer;37.03
uk:GB28_Bishop;rammer;enhancedAimDrives;camouflageNet;14.25
uk:GB28_Bishop;ventilation;rammer;camouflageNet;8.68
uk:GB29_Crusader_5inch;rammer;enhancedAimDrives;camouflageNet;36.76
uk:GB29_Crusader_5inch;rammer;rotationMechanism;enhancedAimDrives;35.06
uk:GB29_Crusader_5inch;rammer;turbocharger;enhancedAimDrives;8.26
uk:GB30_FV3805;rammer;enhancedAimDrives;ventilation;56.27
uk:GB30_FV3805;rammer;enhancedAimDrives;camouflageNet;12.03
uk:GB30_FV3805;rammer;rotationMechanism;ventilation;8.28
uk:GB31_Conqueror_Gun;rammer;enhancedAimDrives;ventilation;69.02
uk:GB31_Conqueror_Gun;rammer;enhancedAimDrives;camouflageNet;8.2
uk:GB31_Conqueror_Gun;rammer;rotationMechanism;enhancedAimDrives;7.07
uk:GB32_Tortoise;rammer;turbocharger;healthReserve;25.08
uk:GB32_Tortoise;rammer;turbocharger;ventilation;19.7
uk:GB32_Tortoise;rammer;healthReserve;ventilation;7.85
uk:GB33_Sentinel_AC_I;ventilation;enhancedAimDrives;coatedOptics;18.07
uk:GB33_Sentinel_AC_I;ventilation;turbocharger;enhancedAimDrives;11.15
uk:GB33_Sentinel_AC_I;ventilation;turbocharger;coatedOptics;10.96
uk:GB35_Sentinel_AC_IV;ventilation;rammer;coatedOptics;19.86
uk:GB35_Sentinel_AC_IV;ventilation;turbocharger;rammer;9.12
uk:GB35_Sentinel_AC_IV;ventilation;enhancedAimDrives;rammer;7.02
uk:GB37_Valliant;ventilation;turbocharger;rammer;10.73
uk:GB37_Valliant;ventilation;rammer;coatedOptics;6.15
uk:GB37_Valliant;ventilation;enhancedAimDrives;rammer;6.12
uk:GB39_Universal_CarrierQF2;stereoscope;;;32.98
uk:GB39_Universal_CarrierQF2;camouflageNet;;;27.89
uk:GB39_Universal_CarrierQF2;coatedOptics;;;14.04
uk:GB40_Gun_Carrier_Churchill;rammer;coatedOptics;ventilation;12.14
uk:GB40_Gun_Carrier_Churchill;rammer;camouflageNet;stereoscope;9.02
uk:GB40_Gun_Carrier_Churchill;rammer;ventilation;stereoscope;8.34
uk:GB41_Challenger;ventilation;rammer;coatedOptics;12.34
uk:GB41_Challenger;rammer;camouflageNet;stereoscope;11.8
uk:GB41_Challenger;rammer;ventilation;stereoscope;6.12
uk:GB42_Valentine_AT;enhancedAimDrives;camouflageNet;stereoscope;22.07
uk:GB42_Valentine_AT;healthReserve;camouflageNet;stereoscope;6.99
uk:GB42_Valentine_AT;stereoscope;camouflageNet;coatedOptics;6.94
uk:GB44_Archer;rammer;camouflageNet;stereoscope;31.55
uk:GB44_Archer;rammer;turbocharger;stereoscope;9.48
uk:GB44_Archer;enhancedAimDrives;camouflageNet;stereoscope;5.4
uk:GB45_Achilles_IIC;rammer;camouflageNet;stereoscope;24.36
uk:GB45_Achilles_IIC;improvedSights;rammer;coatedOptics;6.6
uk:GB45_Achilles_IIC;rammer;enhancedAimDrives;camouflageNet;4.63
uk:GB48_FV215b_183;rammer;enhancedAimDrives;ventilation;32.03
uk:GB48_FV215b_183;rammer;improvedSights;ventilation;14.64
uk:GB48_FV215b_183;rammer;improvedSights;enhancedAimDrives;10.44
uk:GB50_Sherman_III;ventilation;rammer;coatedOptics;17.18
uk:GB50_Sherman_III;ventilation;enhancedAimDrives;rammer;13.15
uk:GB50_Sherman_III;ventilation;improvedSights;rammer;4.59
uk:GB51_Excelsior;ventilation;healthReserve;rammer;16.02
uk:GB51_Excelsior;ventilation;enhancedAimDrives;rammer;11.59
uk:GB51_Excelsior;healthReserve;turbocharger;rammer;7.63
uk:GB52_A45;healthReserve;rammer;ventilation;12.72
uk:GB52_A45;ventilation;enhancedAimDrives;rammer;9.67
uk:GB52_A45;ventilation;aimingStabilizer;rammer;8.42
uk:GB57_Alecto;enhancedAimDrives;camouflageNet;stereoscope;27.34
uk:GB57_Alecto;stereoscope;additInvisibilityDevice;camouflageNet;24.1
uk:GB57_Alecto;stereoscope;healthReserve;camouflageNet;5.21
uk:GB58_Cruiser_Mk_III;healthReserve;enhancedAimDrives;;11.56
uk:GB58_Cruiser_Mk_III;ventilation;enhancedAimDrives;;11.13
uk:GB58_Cruiser_Mk_III;camouflageNet;stereoscope;;10.91
uk:GB59_Cruiser_Mk_IV;ventilation;turbocharger;coatedOptics;10.79
uk:GB59_Cruiser_Mk_IV;ventilation;enhancedAimDrives;coatedOptics;10.07
uk:GB59_Cruiser_Mk_IV;ventilation;additInvisibilityDevice;coatedOptics;6.41
uk:GB60_Covenanter;ventilation;additInvisibilityDevice;coatedOptics;15.44
uk:GB60_Covenanter;ventilation;turbocharger;coatedOptics;7.64
